doc_id,lay_id,respondent,type,treatment,time,response,sd_response,mean_response_moderate,std_response,politics,age,female,education,white,density,metropolitan,republican_voteprop_pres_2016,fox,clinical_time,specialty,practice_setting,researchengagement_scale,evidenceskepticism_scale,exp_condition
223,NA,physician,choice,antibiotic,t1,-1,1.4587268119255967,-0.021978021978022056,-0.6704627419104864,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,choice,antiretroviral,t1,-1,1.2348454847834482,-0.956043956043956,-0.03559639201640882,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,choice,steroid,t1,-1,1.2536314835169837,-0.8076923076923076,-0.1534004967458103,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,choice,toci,t3,2,1.2104550653376047,0.7079646017699114,1.0673964158014662,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,choice,remdesivir,t2,2,0.9324818983397087,1.4397590361445782,0.6008062621407827,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,effective,vaccine,t3,2,0.5320983330831,1.8761061946902655,0.2328400553180938,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,mandate,vaccine,t3,1,1.2708294698653018,1.0442477876106193,-0.03481803708510887,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,evidence,ivermectin,t3,5,1.181607777697233,2.8053097345132745,1.8573762858635126,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,evidence,plaquenil,t1,2,0.6683715395879565,1.7747252747252746,0.33705014641049,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,evidence,plaquenil,t2,5,1.177946921139967,2.6545454545454548,1.9911377188241335,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,evidence,plaquenil,t3,5,1.1615727437216814,2.9646017699115044,1.7522778845232505,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,peerbeliefs,plaquenil,t2,40,23.79283483415372,26.4,0.5716006560293401,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,peerbeliefs,plaquenil,t3,95,21.099664940105487,21.369369369369373,3.4896587618638515,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,peerbeliefs,ivermectin,t3,91,20.947625612057156,24.324324324324323,3.1829705624153464,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,exp_informativeness,NA,t3,4,NA,NA,NA,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,exp_rigor,NA,t3,3,NA,NA,NA,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
223,NA,physician,exp_bias,NA,t3,3,NA,NA,NA,-2.5,45,0,NA,0,8000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",3.5,2.125,GL-31
224,NA,physician,choice,plaquenil,t1,-2,1.4177893216450512,-0.41758241758241754,-1.1161161663860708,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,choice,plaquenil,t2,-2,0.5855447662456258,-1.8253012048192772,-0.2983525859190068,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,choice,plaquenil,t3,-2,0.4938209008277974,-1.911504424778761,-0.17920581140428235,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,effective,plaquenil,t3,-2,0.5764865834225402,-1.761061946902655,-0.4144728775452066,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,choice,ivermectin,t3,-2,0.5837987185341512,-1.9026548672566372,-0.16674434124793003,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,effective,ivermectin,t3,-2,0.6413740703562988,-1.663716814159292,-0.5243167776550346,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,choice,angiotensin,t1,-1,0.7198756485503404,-1.521978021978022,0.725094706327631,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,choice,antibiotic,t1,-1,1.4587268119255967,-0.021978021978022056,-0.6704627419104864,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,choice,antiretroviral,t1,1,1.2348454847834482,-0.956043956043956,1.5840394447301902,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,choice,steroid,t1,-1,1.2536314835169837,-0.8076923076923076,-0.1534004967458103,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,choice,toci,t3,-1,1.2104550653376047,0.7079646017699114,-1.41101033047728,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,choice,remdesivir,t2,2,0.9324818983397087,1.4397590361445782,0.6008062621407827,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,effective,vaccine,t3,2,0.5320983330831,1.8761061946902655,0.2328400553180938,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,mandate,vaccine,t3,-2,1.2708294698653018,1.0442477876106193,-2.395480951455498,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,evidence,ivermectin,t3,4,1.181607777697233,2.8053097345132745,1.011071768514412,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,evidence,plaquenil,t1,1,0.6683715395879565,1.7747252747252746,-1.159123674240953,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,evidence,plaquenil,t2,2,1.177946921139967,2.6545454545454548,-0.5556663401369677,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,evidence,plaquenil,t3,4,1.1615727437216814,2.9646017699115044,0.8913761412574795,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,peerbeliefs,plaquenil,t2,43,23.79283483415372,26.4,0.6976890360358121,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,peerbeliefs,plaquenil,t3,15,21.099664940105487,21.369369369369373,-0.3018706404793521,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,peerbeliefs,ivermectin,t3,19,20.947625612057156,24.324324324324323,-0.25417316611099433,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,exp_informativeness,NA,t3,4,NA,NA,NA,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,exp_rigor,NA,t3,4,NA,NA,NA,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
224,NA,physician,exp_bias,NA,t3,4,NA,NA,NA,0,47,0,NA,1,1000,1,0.2,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,1.6,GL-31
225,NA,physician,choice,plaquenil,t1,-2,1.4177893216450512,-0.41758241758241754,-1.1161161663860708,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,choice,plaquenil,t2,-2,0.5855447662456258,-1.8253012048192772,-0.2983525859190068,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,choice,plaquenil,t3,-2,0.4938209008277974,-1.911504424778761,-0.17920581140428235,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,effective,plaquenil,t3,-2,0.5764865834225402,-1.761061946902655,-0.4144728775452066,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,choice,ivermectin,t3,-2,0.5837987185341512,-1.9026548672566372,-0.16674434124793003,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,effective,ivermectin,t3,-2,0.6413740703562988,-1.663716814159292,-0.5243167776550346,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,choice,angiotensin,t1,-2,0.7198756485503404,-1.521978021978022,-0.6640340994789885,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,choice,antibiotic,t1,-2,1.4587268119255967,-0.021978021978022056,-1.3559920622908712,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,choice,antiretroviral,t1,-2,1.2348454847834482,-0.956043956043956,-0.8454143103897084,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,choice,steroid,t1,-1,1.2536314835169837,-0.8076923076923076,-0.1534004967458103,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,choice,toci,t3,1,1.2104550653376047,0.7079646017699114,0.24126083370855061,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,choice,remdesivir,t2,1,0.9324818983397087,1.4397590361445782,-0.47160061436857126,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,effective,vaccine,t3,2,0.5320983330831,1.8761061946902655,0.2328400553180938,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,mandate,vaccine,t3,2,1.2708294698653018,1.0442477876106193,0.7520696010383542,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,evidence,ivermectin,t3,5,1.181607777697233,2.8053097345132745,1.8573762858635126,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,evidence,plaquenil,t1,2,0.6683715395879565,1.7747252747252746,0.33705014641049,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,evidence,plaquenil,t2,4,1.177946921139967,2.6545454545454548,1.1422030325037664,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,evidence,plaquenil,t3,4,1.1615727437216814,2.9646017699115044,0.8913761412574795,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,peerbeliefs,plaquenil,t2,26,23.79283483415372,26.4,-0.016811784000862882,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,peerbeliefs,plaquenil,t3,7,21.099664940105487,21.369369369369373,-0.6810235807136724,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,peerbeliefs,ivermectin,t3,6,20.947625612057156,24.324324324324323,-0.8747685615393614,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,exp_informativeness,NA,t3,4,NA,NA,NA,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,exp_rigor,NA,t3,4,NA,NA,NA,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
225,NA,physician,exp_bias,NA,t3,4,NA,NA,NA,-2,40,0,NA,1,1000,1,0.3,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",6,1.875,ivermectin
226,NA,physician,choice,plaquenil,t1,-1,1.4177893216450512,-0.41758241758241754,-0.41079275568376217,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,choice,plaquenil,t2,-2,0.5855447662456258,-1.8253012048192772,-0.2983525859190068,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,choice,plaquenil,t3,-2,0.4938209008277974,-1.911504424778761,-0.17920581140428235,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,effective,plaquenil,t3,-2,0.5764865834225402,-1.761061946902655,-0.4144728775452066,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,choice,ivermectin,t3,-2,0.5837987185341512,-1.9026548672566372,-0.16674434124793003,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,effective,ivermectin,t3,-2,0.6413740703562988,-1.663716814159292,-0.5243167776550346,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,choice,angiotensin,t1,-2,0.7198756485503404,-1.521978021978022,-0.6640340994789885,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,choice,antibiotic,t1,1,1.4587268119255967,-0.021978021978022056,0.7005958988502836,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,choice,antiretroviral,t1,2,1.2348454847834482,-0.956043956043956,2.39385736310349,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,choice,steroid,t1,-1,1.2536314835169837,-0.8076923076923076,-0.1534004967458103,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,choice,toci,t3,2,1.2104550653376047,0.7079646017699114,1.0673964158014662,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,choice,remdesivir,t2,1,0.9324818983397087,1.4397590361445782,-0.47160061436857126,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,effective,vaccine,t3,2,0.5320983330831,1.8761061946902655,0.2328400553180938,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,mandate,vaccine,t3,2,1.2708294698653018,1.0442477876106193,0.7520696010383542,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,evidence,ivermectin,t3,3,1.181607777697233,2.8053097345132745,0.1647672511653115,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,evidence,plaquenil,t1,2,0.6683715395879565,1.7747252747252746,0.33705014641049,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,evidence,plaquenil,t2,3,1.177946921139967,2.6545454545454548,0.29326834618339936,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,evidence,plaquenil,t3,3,1.1615727437216814,2.9646017699115044,0.03047439799170875,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,peerbeliefs,plaquenil,t2,18,23.79283483415372,26.4,-0.3530474640181217,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,peerbeliefs,plaquenil,t3,11,21.099664940105487,21.369369369369373,-0.49144711059651225,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,peerbeliefs,ivermectin,t3,0,20.947625612057156,24.324324324324323,-1.1611972055832231,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,exp_informativeness,NA,t3,4,NA,NA,NA,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,exp_rigor,NA,t3,4,NA,NA,NA,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
226,NA,physician,exp_bias,NA,t3,4,NA,NA,NA,-2.5,34,1,NA,1,7000,1,0.2,0,All or almost all (95% or more),Surgery,"Academic, university affiliated",4,2.425,ivermectin
227,NA,physician,choice,plaquenil,t1,-2,1.4177893216450512,-0.41758241758241754,-1.1161161663860708,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,choice,plaquenil,t2,-2,0.5855447662456258,-1.8253012048192772,-0.2983525859190068,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,choice,plaquenil,t3,-2,0.4938209008277974,-1.911504424778761,-0.17920581140428235,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,effective,plaquenil,t3,-2,0.5764865834225402,-1.761061946902655,-0.4144728775452066,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,choice,ivermectin,t3,-2,0.5837987185341512,-1.9026548672566372,-0.16674434124793003,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,effective,ivermectin,t3,-2,0.6413740703562988,-1.663716814159292,-0.5243167776550346,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,choice,angiotensin,t1,-2,0.7198756485503404,-1.521978021978022,-0.6640340994789885,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,choice,antibiotic,t1,-1,1.4587268119255967,-0.021978021978022056,-0.6704627419104864,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,choice,antiretroviral,t1,-2,1.2348454847834482,-0.956043956043956,-0.8454143103897084,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,choice,steroid,t1,-1,1.2536314835169837,-0.8076923076923076,-0.1534004967458103,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,choice,toci,t3,1,1.2104550653376047,0.7079646017699114,0.24126083370855061,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,choice,remdesivir,t2,1,0.9324818983397087,1.4397590361445782,-0.47160061436857126,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,effective,vaccine,t3,2,0.5320983330831,1.8761061946902655,0.2328400553180938,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,mandate,vaccine,t3,2,1.2708294698653018,1.0442477876106193,0.7520696010383542,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,evidence,ivermectin,t3,5,1.181607777697233,2.8053097345132745,1.8573762858635126,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,evidence,plaquenil,t1,2,0.6683715395879565,1.7747252747252746,0.33705014641049,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,evidence,plaquenil,t2,4,1.177946921139967,2.6545454545454548,1.1422030325037664,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,evidence,plaquenil,t3,4,1.1615727437216814,2.9646017699115044,0.8913761412574795,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,peerbeliefs,plaquenil,t2,4,23.79283483415372,26.4,-0.9414599040483247,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,peerbeliefs,plaquenil,t3,2,21.099664940105487,21.369369369369373,-0.9179941683601226,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,peerbeliefs,ivermectin,t3,11,20.947625612057156,24.324324324324323,-0.6360780248361433,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,exp_informativeness,NA,t3,5,NA,NA,NA,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,exp_rigor,NA,t3,4,NA,NA,NA,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
227,NA,physician,exp_bias,NA,t3,4,NA,NA,NA,-2,34,0,NA,0,7000,1,0.1,0,Less than 50%,"Internal medicine, pulmonary","Academic, university affiliated",5,2.425,GL-31
228,NA,physician,choice,plaquenil,t1,-2,1.4177893216450512,-0.41758241758241754,-1.1161161663860708,-2,37,0,NA,1,3000,1,0.4,0,All or almost all (95% or more),Other (please indicate),"Academic, university affiliated",4,3.25,GL-31
228,NA,physician,choice,plaquenil,t2,NA,0.5855447662456258,-1.8253012048192772,NA,-2,37,0,NA,1,3000,1,0.4,0,All or almost all (95% or more),Other (please indicate),"Academic, university affiliated",4,3.25,GL-31
228,NA,physician,choice,plaquenil,t3,-2,0.4938209008277974,-1.911504424778761,-0.17920581140428235,-2,37,0,NA,1,3000,1,0.4,0,All or almost all (95% or more),Other (please indicate),"Academic, university affiliated",4,3.25,GL-31
228,NA,physician,effective,plaquenil,t3,-2,0.5764865834225402,-1.761061946902655,-0.4144728775452066,-2,37,0,NA,1,3000,1,0.4,0,All or almost all (95% or more),Other (please indicate),"Academic, university affiliated",4,3.25,GL-31
228,NA,physician,choice,ivermectin,t3,-2,0.5837987185341512,-1.9026548672566372,-0.16674434124793003,-2,37,0,NA,1,3000,1,0.4,0,All or almost all (95% or more),Other (please indicate),"Academic, university affiliated",4,3.25,GL-31
228,NA,physician,effective,ivermectin,t3,-1,0.6413740703562988,-1.663716814159292,1.0348357453717785,-2,37,0,NA,1,3000,1,0.4,0,All or almost all (95% or more),Other (please indicate),"Academic, university affiliated",4,3.25,GL-31
228,NA,physician,choice,angiotensin,t1,-2,0.7198756485503404,-1.521978021978022,-0.6640340994789885,-2,37,0,NA,1,3000,1,0.4,0,All or almost all (95% or more),Other (please indicate),"Academic, university affiliated",4,3.25,GL-31
228,NA,physician,choice,antibiotic,t1,2,1.4587268119255967,-0.021978021978022056,1.3861252192306686,-2,37,0,NA,1,3000,1,0.4,0,All or almost all (95% or more),Other (please indicate),"Academic, university affiliated",4,3.25,GL-31
228,NA,physician,choice,antiretroviral,t1,-1,1.2348454847834482,-0.956043956043956,-0.03559639201640882,-2,37,0,NA,1,3000,1,0.4,0,All or almost all (95% or more),Other (please indicate),"Academic, university affiliated",4,3.25,GL-31
